time_origin,time_dest,?column?,?column?,pairs
1388458829,1427495840,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/netty/netty/commit/6fbca14f8aedb1f0bdd7bdd62f77f6854ee48f5f,3
1449716440,1460230725,https://github.com/alibaba/jstorm/commit/6dc60b06a0a8880cf37c88a462a213737703be80,https://github.com/netty/netty/commit/8fe3c83e4ca9a64c03f5adcb9f056d9e9440a389,3
1420475456,1435399636,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/orientechnologies/orientdb/commit/e5dbe36bc9383340b7d223dc2ddb0e865f332639,3
1388458829,1406158708,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/libgdx/libgdx/commit/e20651ca8a4e5b1cdbbe7628463043a877908aa4,3
1384744268,1456818443,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/orientechnologies/orientdb/commit/6b0f938b9609cb5a2a39a5acc64f2773722f0a56,3
1388137372,1400831191,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/netty/netty/commit/223efc5f9969414f104ec98d9b2fad137d0f195b,3
1276000528,1282463568,https://github.com/jhy/jsoup/commit/27a52f90a25699bebe23ff1ff94d6db361fdb11d,https://github.com/jhy/jsoup/commit/e256bb7fc5979de256371bb324f1ca1330e38112,3
1384744268,1392056907,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/thinkaurelius/titan/commit/2065b4dcbefa7223df035b3f21ce87225026f4b4,3
1384744268,1441271846,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/orientechnologies/orientdb/commit/14d1e695a5c60e6c042d8dcc137d75c4487a4a40,3
1392427801,1392429646,https://github.com/xetorthio/jedis/commit/d2e073b2f236724a5f051ae8b1ad430518bfce1b,https://github.com/xetorthio/jedis/commit/0909811538d91b0fd6d88da08012f3026645d8f3,3
1388458829,1430504380,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/apache/hadoop/commit/b82567d45507c50d2f28eff4bbdf3b1a69d4bf1b,3
1420475456,1438825908,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/alibaba/fastjson/commit/127721724083517b83aef5836023190a0d3e422b,3
1384744268,1417535533,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/orientechnologies/orientdb/commit/937a3f707b1306d5d31e1e152e3d5fdf8d68df2e,3
1420475456,1459243145,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/gocd/gocd/commit/71ed3f0abf6ee673d1f0c7ca4e2262afae38dea6,3
1384744268,1390365162,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/thinkaurelius/titan/commit/ba36d65be185a738d418b86746aad625361bb71b,3
1420475456,1448050336,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/netty/netty/commit/8cd259896e313e7537c26e1f41242d0b21dff8c1,3
1388458829,1449259376,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/apache/storm/commit/88ad3c316a5a0df7c083470fb66847e5fb29d663,3
1420475456,1454780301,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/square/okhttp/commit/2dade17682071a3e1d60df4113795117e5c1833c,3
1388137372,1454587030,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/orientechnologies/orientdb/commit/fc47009faddeea39a494f2b9915a49b054e8d06d,3
1449716440,1463038940,https://github.com/alibaba/jstorm/commit/6dc60b06a0a8880cf37c88a462a213737703be80,https://github.com/orientechnologies/orientdb/commit/b31b75faa4beaa383d3781795ae1b04a84536f64,2
1388458829,1450063968,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/square/okhttp/commit/68e3fbb0a3da00327ad7e30763d5f418d1eae93a,2
1388458829,1426371673,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/square/okhttp/commit/6a683da022ae6f7507b6a96b5d2790881e8c7549,2
1384744268,1468873674,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/orientechnologies/orientdb/commit/d37b4a4d66a470ad02f3a8c42fdf3881959ee678,2
1388137372,1395335992,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/square/okhttp/commit/6cf56de5d0701ff26aa6043c552e17c4665c1287,2
1384744268,1435153777,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/orientechnologies/orientdb/commit/2dfe0b0c51d0e5321a392597c005438a4fb0d7fb,2
1384744268,1464173515,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/orientechnologies/orientdb/commit/ea29a354e647368f074b9778d0236c1615c42f5d,2
1388458829,1395335992,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/square/okhttp/commit/6cf56de5d0701ff26aa6043c552e17c4665c1287,2
1388137372,1423213342,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/alibaba/druid/commit/770504cce3f8da4a0dda06d7872218b2c9502a4c,2
1388458829,1403983090,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/libgdx/libgdx/commit/0cffe3c321f2f63612b5c428c40a166eea37adbc,2
1388137372,1399065718,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/thinkaurelius/titan/commit/9f8265cf914ca49618451afa39acb2f332efcce8,2
1388458829,1406162351,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/libgdx/libgdx/commit/26f1c3fbc5a96ffd9e63d31c2b07f8d5dac9c95d,2
1388458829,1389672647,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/square/okhttp/commit/8972a94aee5b1a8732b4f8246c6ce43fd9e5e1cb,2
1388458829,1428710487,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/thinkaurelius/titan/commit/afac528e1217b4e427784937f1a75277ba5eff84,2
1388458829,1434797658,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/libgdx/libgdx/commit/2ff4ed6e1738c87d700f43652c9c59fd73a686ee,2
1388458829,1388541169,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/square/okhttp/commit/957537774b319bb0109819258a11af78a98bcb97,2
1388458829,1395759825,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/thinkaurelius/titan/commit/b041ffc0523c6b0cd362b46d67f07a14d4eab18e,2
1388458829,1453830108,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/orientechnologies/orientdb/commit/31d88a5cb8a8ba6b1d95c30794dd2222a652cd8f,2
1384744268,1396942915,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/thinkaurelius/titan/commit/b92ad03615a858e4d2720158eec35a496c4a5dbf,2
1388458829,1396942915,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/thinkaurelius/titan/commit/b92ad03615a858e4d2720158eec35a496c4a5dbf,2
1388458829,1423213342,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/alibaba/druid/commit/770504cce3f8da4a0dda06d7872218b2c9502a4c,2
1276000528,1344016817,https://github.com/jhy/jsoup/commit/27a52f90a25699bebe23ff1ff94d6db361fdb11d,https://github.com/orientechnologies/orientdb/commit/33ef036688d784ec3911c2c4f2eae30c9e05e6ae,2
1384744268,1397240863,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/orientechnologies/orientdb/commit/33f830415f757f018d193738d3dcc79e754c4597,2
1388458829,1441596496,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/alibaba/druid/commit/820e9f358172985b752df8715833c10fdd2bb77b,2
1388458829,1428615528,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/thinkaurelius/titan/commit/bc80e707ba20d0a3951d544082aca8a9a03a2614,2
1388137372,1441596496,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/alibaba/druid/commit/820e9f358172985b752df8715833c10fdd2bb77b,2
1384744268,1399949691,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/thinkaurelius/titan/commit/c7942aa53f68d25f0f4f8f70a68792035c14e32f,2
1388458829,1406228085,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/libgdx/libgdx/commit/880cbf8d57403d0b765a5b140d2995165c8ae0ad,2
1388137372,1437084153,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/jankotek/mapdb/commit/87559765832f4c123b9ce5aa5269b70925bf62ba,2
1384744268,1385001789,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/thinkaurelius/titan/commit/c97601a4a298da0c1ba8184d223890a819cbcd27,2
1388458829,1448049438,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/google/auto/commit/2934a312ed63b85bb56269653c7cf0f45a875016,2
1388137372,1434813027,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/alibaba/druid/commit/d553c2d7e98ada4f0cf1130721d54b3f9ea355d1,2
1388458829,1443177057,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/orientechnologies/orientdb/commit/399a216b62f8b7ce2db47f7f8bc17980f1795b23,2
1384744268,1397194997,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/thinkaurelius/titan/commit/f01a2859ee522909fbee4f7b79c73954fae108ea,2
1388458829,1434813027,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/alibaba/druid/commit/d553c2d7e98ada4f0cf1130721d54b3f9ea355d1,2
1388137372,1456070134,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/square/okhttp/commit/e0369c834e0b37c17bea5495492c755d824cb68c,2
1388137372,1414251730,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/square/okhttp/commit/f80b1f3a4a6a5ba3fa0366e8de425c5e229b6c5d,2
1388458829,1426726450,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/libgdx/libgdx/commit/edcb01fffd0bcffb76a3ef95fc20ee247a4614d8,2
1388458829,1414251730,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/square/okhttp/commit/f80b1f3a4a6a5ba3fa0366e8de425c5e229b6c5d,2
1388137372,1444378709,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/orientechnologies/orientdb/commit/3cac2db2d50c66f373eb87af19bea5db24d3278e,2
1449716440,1464729060,https://github.com/alibaba/jstorm/commit/6dc60b06a0a8880cf37c88a462a213737703be80,https://github.com/libgdx/libgdx/commit/3193d89a06f27740e31c29a61266dc1829c1f0f7,2
1388458829,1444378709,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/orientechnologies/orientdb/commit/3cac2db2d50c66f373eb87af19bea5db24d3278e,2
1384744268,1433758969,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/orientechnologies/orientdb/commit/2a004c4b73a8609cf941b54707f6e23ff7cbea22,2
1388137372,1390603217,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/orientechnologies/orientdb/commit/3ef71aa5b627702fa3fb25c403db35ed8e8aba79,2
1388458829,1390603217,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/orientechnologies/orientdb/commit/3ef71aa5b627702fa3fb25c403db35ed8e8aba79,2
1420475456,1454727769,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/netty/netty/commit/06e29e0d1b4ebf16b47969d5fbc71bdaf19fe3e8,2
1384744268,1399309278,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/orientechnologies/orientdb/commit/4099a730f813670577635bcb215ceef09af025ed,2
1420475456,1448049438,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/google/auto/commit/2934a312ed63b85bb56269653c7cf0f45a875016,2
1388458829,1434685346,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/square/retrofit/commit/fe6d0f9b2a68063a086fa9da80d04293fbe3becf,2
1420475456,1458137069,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/netty/netty/commit/15b1a94b2f3f713b65c7b8ab38136ebd4f487ee6,2
1388458829,1424709344,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/orientechnologies/orientdb/commit/4478f6ac3529d7fb508517c2f6eb75d4c5a13e75,2
1384744268,1435592977,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/orientechnologies/orientdb/commit/449eb6b2df2f5d83674309e9ede0f10f42cc2e30,2
1420475456,1459658161,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/alibaba/fastjson/commit/1b3fe247e4138566eb1b43feae2d8f0ecda65a5c,2
1388137372,1397111247,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/netty/netty/commit/20ef4690e74a7a5007468815f070a6c1f5074d0d,2
1388458829,1397111247,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/netty/netty/commit/20ef4690e74a7a5007468815f070a6c1f5074d0d,2
1449716440,1450242628,https://github.com/alibaba/jstorm/commit/6dc60b06a0a8880cf37c88a462a213737703be80,https://github.com/netty/netty/commit/2202e8f967fa8b45149e794bcc0813a0177da42e,2
1420475456,1450242628,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/netty/netty/commit/2202e8f967fa8b45149e794bcc0813a0177da42e,2
1388137372,1395601782,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/dropwizard/dropwizard/commit/5775b737afea3be0a19087316a73966094df0d29,2
1388458829,1414235816,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/netty/netty/commit/268111208007b1336dc1bbdcb0b9c15427e14e1f,2
1388137372,1417779021,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/orientechnologies/orientdb/commit/49f551be862b3dbb4c1b4bfc5090cc76f8f4c82d,2
1449716440,1453721939,https://github.com/alibaba/jstorm/commit/6dc60b06a0a8880cf37c88a462a213737703be80,https://github.com/scribejava/scribejava/commit/3a012b9f68e1f66223629170f5211bfb23ef47b5,2
1388458829,1395601782,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/dropwizard/dropwizard/commit/5775b737afea3be0a19087316a73966094df0d29,2
1384744268,1420724926,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/orientechnologies/orientdb/commit/4aac91f517c89f6354a9fe611e02e4dc8b3fbac2,2
1276000528,1350040791,https://github.com/jhy/jsoup/commit/27a52f90a25699bebe23ff1ff94d6db361fdb11d,https://github.com/orientechnologies/orientdb/commit/4b71eca3b0f36d1117fa2560215bc547797c271c,2
1388458829,1393118027,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/orientechnologies/orientdb/commit/4e0e33056ee9c646e70c1e310251c2a5cf1024b7,2
1388137372,1393118027,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/orientechnologies/orientdb/commit/4e0e33056ee9c646e70c1e310251c2a5cf1024b7,2
1388137372,1433436725,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/orientechnologies/orientdb/commit/4e1de17697f2030cee8bb58b16556727f48827ed,2
1388458829,1433436725,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/orientechnologies/orientdb/commit/4e1de17697f2030cee8bb58b16556727f48827ed,2
1388458829,1453721939,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/scribejava/scribejava/commit/3a012b9f68e1f66223629170f5211bfb23ef47b5,2
1388458829,1422179494,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/jankotek/mapdb/commit/a6b6aa33424171a46e36d9ad3f497b3203ad4f90,2
1449716440,1459815356,https://github.com/alibaba/jstorm/commit/6dc60b06a0a8880cf37c88a462a213737703be80,https://github.com/orientechnologies/orientdb/commit/4f6e8297c721c86fcb5e2bd2d88a496017a9c351,2
1420475456,1459815356,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/orientechnologies/orientdb/commit/4f6e8297c721c86fcb5e2bd2d88a496017a9c351,2
1388458829,1440921661,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/xetorthio/jedis/commit/3facce5fe6060df56a7fbf0153ae92001b73c511,2
1388137372,1415486790,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/netty/netty/commit/35db3c671070aaf5ee8f5cc0e026d3a3574f7f1b,2
1384744268,1449132367,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/orientechnologies/orientdb/commit/523c119fc03f2ab09a74f53fcc4b52cea52e03ae,2
1384744268,1449575343,https://github.com/jhy/jsoup/commit/6c4f16f233cdfd7aedef33374609e9aa4ede255c,https://github.com/orientechnologies/orientdb/commit/5288a9610397501ad79ba7ae6fc7051986b73f67,2
1388137372,1395143899,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/orientechnologies/orientdb/commit/52f779895bd48f81492f1f679845fd815fb52ed0,2
1388458829,1395143899,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/orientechnologies/orientdb/commit/52f779895bd48f81492f1f679845fd815fb52ed0,2
1388137372,1440921661,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/xetorthio/jedis/commit/3facce5fe6060df56a7fbf0153ae92001b73c511,2
1392427801,1392437528,https://github.com/xetorthio/jedis/commit/d2e073b2f236724a5f051ae8b1ad430518bfce1b,https://github.com/xetorthio/jedis/commit/57b17dcc7114e3b6788a9332a0a1127cbcf793ba,2
1449716440,1457012149,https://github.com/alibaba/jstorm/commit/6dc60b06a0a8880cf37c88a462a213737703be80,https://github.com/gradle/gradle/commit/9a61224fdbe714e80bc5ee7002f86b07d84a102a,2
1388458829,1403599186,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/netty/netty/commit/41d44a8161ac394af674362c149d764121d49ccb,2
1388137372,1403599186,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/netty/netty/commit/41d44a8161ac394af674362c149d764121d49ccb,2
1449716440,1462210637,https://github.com/alibaba/jstorm/commit/6dc60b06a0a8880cf37c88a462a213737703be80,https://github.com/orientechnologies/orientdb/commit/5527bb2ca393c2bf4a0c2bf38fd1ebd6f9b1a9bf,2
1388137372,1427434013,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/xetorthio/jedis/commit/6e6eacd8b30ac6e47a4287d8a35904a8c2f827c2,2
1388458829,1436369156,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/orientechnologies/orientdb/commit/56f9bf3a10535e331c512f9852b1779bbc1d38b0,2
1420475456,1443791776,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/netty/netty/commit/42e6b8fa86c86f0dfa7c4af621acf8e184094814,2
1388458829,1398437800,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/orientechnologies/orientdb/commit/570fe03ad429e75b53eee29cfbc8b99c47d84e9d,2
1388137372,1406159061,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/orientechnologies/orientdb/commit/5787fb3de82df397390698fc2e4e2e472fe4d7fa,2
1388458829,1406159061,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/orientechnologies/orientdb/commit/5787fb3de82df397390698fc2e4e2e472fe4d7fa,2
1449716440,1453718445,https://github.com/alibaba/jstorm/commit/6dc60b06a0a8880cf37c88a462a213737703be80,https://github.com/scribejava/scribejava/commit/3cb19118c0502bd4c531e62e11df85804a8f42ee,2
1388137372,1449771935,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/orientechnologies/orientdb/commit/5a5b6afa6abe5dad91977494a59e62ae6ba8bb5d,2
1388458829,1449771935,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/orientechnologies/orientdb/commit/5a5b6afa6abe5dad91977494a59e62ae6ba8bb5d,2
1388458829,1427434013,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/xetorthio/jedis/commit/6e6eacd8b30ac6e47a4287d8a35904a8c2f827c2,2
1388458829,1438010190,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/orientechnologies/orientdb/commit/5b4846d03f9a17d7130e04b845267b16073676d9,2
1388137372,1438010190,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/orientechnologies/orientdb/commit/5b4846d03f9a17d7130e04b845267b16073676d9,2
1420475456,1423595103,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/orientechnologies/orientdb/commit/5c11b4dbb7b91ef641a18717c8b858b1a88a7a65,2
1388458829,1453718445,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/scribejava/scribejava/commit/3cb19118c0502bd4c531e62e11df85804a8f42ee,2
1391564088,1457919271,https://github.com/xetorthio/jedis/commit/d846149ae16739b55cc891eba1f2455a4acc28c3,https://github.com/xetorthio/jedis/commit/7366fc100708f536c5f40d4b2ac721d16d365e51,2
1449716440,1459915693,https://github.com/alibaba/jstorm/commit/6dc60b06a0a8880cf37c88a462a213737703be80,https://github.com/netty/netty/commit/4fa5d2cf52cd1fc4a57fb7722e9d8adad5804be6,2
1388137372,1393320549,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/xetorthio/jedis/commit/882d662470351d08d106006821c837d76b5ddaac,2
1388458829,1393320549,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/xetorthio/jedis/commit/882d662470351d08d106006821c837d76b5ddaac,2
1420475456,1449190092,https://github.com/alibaba/jstorm/commit/362f3b9d373cf7e8fb2ee8d6e429d5589d4234c5,https://github.com/netty/netty/commit/6257091d121903f0ad83ae43ecb6697b861727a8,2
1388458829,1404311370,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/xetorthio/jedis/commit/94966e6163e414ae5dc326c084f404cf6cb1a5bf,2
1388458829,1436380702,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/netty/netty/commit/6e044b082c1d8bedf5306e40cfeece2c0003b27e,2
1388137372,1404311370,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/xetorthio/jedis/commit/94966e6163e414ae5dc326c084f404cf6cb1a5bf,2
1388458829,1430140074,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/jankotek/mapdb/commit/c52c45e4111f110e495ea8d30e466e8452972c19,2
1388458829,1464709793,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/xetorthio/jedis/commit/6a9359f134b0377c4dc77b91ae2f8d7e187b12aa,2
1388458829,1396891522,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/jankotek/mapdb/commit/0d173bb10cd2c704af754ac4a978ce2bb702fc1c,2
1388137372,1463631397,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/xetorthio/jedis/commit/b03d4231f4412c67063e356a7c3acf9bb7e62534,2
1388137372,1390198572,https://github.com/alibaba/jstorm/commit/188e2f92a4b766afd4184ffdfb26d4b3d88bfa1a,https://github.com/netty/netty/commit/7e60877bc599074eae9c8ea5811753e9cb31fb29,2
1449716440,1452085175,https://github.com/alibaba/jstorm/commit/6dc60b06a0a8880cf37c88a462a213737703be80,https://github.com/orientechnologies/orientdb/commit/67ad9859f64f970a266b746d475bbdbae937daf8,2
1388458829,1395652167,https://github.com/alibaba/jstorm/commit/9b6b33d10687f3640a0ce7170c35b3482a82b922,https://github.com/netty/netty/commit/844362a947e7fea7e8df65636749708f9b068c81,2
